Date,User,Tweet,positive_count,negative_count,positive_score,negative_score
2022-02-04,A_Nigohosian,$NIO ET5 or ET7? Both amazing designs!  https://t.co/TBGol91LoT,1,0,0.993525505065918,0.0
2022-02-04,KurtLauman, Cool. $NIO,1,0,0.9995235204696655,0.0
2022-02-04,NioNaire,It will be way more than that daily with ET7 &amp; ET5. $NIO it is babeee. https://t.co/YVhiIgTUD5,0,-1,0.0,-0.9039849638938904
2022-02-04,Fox25Jamon,"$NIO the truth about bears. Bulls are here when green  or red,  bears are MIA when stock is green.
Why? It's because  👇🏼😳🤢🤣 🆓 https://t.co/wEpaqvi3hA",0,-1,0.0,-0.997323215007782
2022-02-04,vitou3113,  When are we going to see Nio at 50 again?,0,-1,0.0,-0.878746509552002
2022-02-04,A_Nigohosian,"A total 60,000 ES5 $NIO EV cars were ordered in just 5 consecutive days! Amazing progress for  https://t.co/ELKK3LpGK9",1,0,0.9772049784660339,0.0
2022-02-04,WaliaMrinal,"$NIO I hope It drops back to 19 so I can accumulate more , before the market direction is stabilized in April 🔔",0,-1,0.0,-0.999300479888916
2022-02-04,KurtLauman, $NIO up 14% overall this week. I’ll take it! Everyone have a great weekend. It’s Pinot Grigio time.,1,0,0.9998136162757874,0.0
2022-02-04,KurtLauman, for all $NIO Investors ... 🚀🚀🚀🚀🚀 https://t.co/JcQC96Q4DM,0,-1,0.0,-0.984836995601654
2022-02-04,A_Nigohosian,"$NIO ES8 🇳🇴
Beautiful design https://t.co/pQxyDiBTKB",1,0,0.9961420893669128,0.0
2022-02-04,rrr_Riverside,  What does this have to do with Nio? 🙃,0,-1,0.0,-0.9959515333175659
2022-02-04,krisnakalo,"Top Options by Volume
$AAPL $AMC $TSLA $NIO $FB $WISH $BABA $CCL $PLTR $AMD https://t.co/wWrcHkqhSH",0,-1,0.0,-0.9977214932441711
2022-02-04,The_PlugSeeker," #NIO OTA brings long awaited English UI…can’t wait for #ET7 test drives to start. 

I’m a bit old school…I prefer to test…",0,-1,0.0,-0.9889545440673828
2022-02-04,ksyooh,"$NIO bag holders all over here. everyone makes mistakes, just be real about it. gotta just hold those bags. 👍",0,-1,0.0,-0.9969995021820068
2022-02-04,Ben18594729," Who said haynesville?? Lol, hville prints money at $5. Tms will rise up, needs the right operator and Australis isn’t it. Cane creek, gothic, heath shale, tier 4 bakken, tier 4 nio, sunniland, piceance, all dogs. Question is, what still works at $100/5 when D&amp;C costs 🚀",0,-1,0.0,-0.9988799691200256
2022-02-04,locupletus," Count of mentions for the tickers in last 1 hr

1. $AMZN: 367 (7)
2. $TSLA: 335 (-28)
3. $FB: 330 (-275)
4. $AMC: 317 (2…",0,-1,0.0,-0.9952173233032227
2022-02-04,King__GF, Nio tay dh 🤧,0,-1,0.0,-0.8347517251968384
2022-02-04,Observer_QQQ, Carnival Stock Should Easily Cruise Back to $30 - my article for  https://t.co/E1vKjza6Yw $CCL $RCL $NCLH $S…,0,-1,0.0,-0.9983304142951965
2022-02-04,Observer_QQQ, How to Invest in the Metaverse Now - my article for  https://t.co/fNYaiDtOEw $FB $MTTR $QCOM $MSFT $SPY $QQ…,0,-1,0.0,-0.9968122839927673
2022-02-04,sunnysmiles__," HAPPY 1M VIEWS ‘CHILD’ MV !!!

𓏳 ₱100 GCASH GA (1 winner)
   - rt &amp; like
   - follow me (optional^^)
   - reply the ta…",1,0,0.9501596689224243,0.0
2022-02-04,belfast_prod, NIO has failed miserably when it comes to marking Northern Ireland’s centenary https://t.co/WB51j00z59,0,-1,0.0,-0.9990229606628418
2022-02-04,DCDOWORK,$NIO almost the entire car is technology. It’s not a dying legacy automaker. We deserve higher evaluations and multiples. By the end of this year many will realize this company is here to stay. Long &amp; Strong. ,1,0,0.9940513968467712,0.0
2022-02-04,MarkBCars,$Nio and rest of the market heading lower next week! Yields will be the reason,0,-1,0.0,-0.9966742992401123
2022-02-04,DennisPan20181," NIO House Shanghai Baoyang POWERLONG officially opened!

This is the largest NIO House in Shanghai! The latest NIO Intelligent…",1,0,0.999717652797699,0.0
2022-02-04,DennisPan20181," The NIO ET5 for anyone that missed it. This is one hell of a car, front to back, sexy, and will crush competition with a…",1,0,0.9932030439376831,0.0
2022-02-04,DennisPan20181," ⚡ #NIO #ET7 looks like a badboy with his #LEDs 😍😍😍
#ET7 #ET5 #EV #Electriccar
#Outseller #Outselling
#Hotcake https://t…",0,-1,0.0,-0.9994754195213318
2022-02-04,IQ2020,Oil to triple digits ? $USO $CL_F EV and green energy will go much higher … $TSLA $XPEV $NIO $TAN $ENPH $JKS,0,-1,0.0,-0.9671326875686646
2022-02-04,DennisPan20181, $NIO new #ET5 with colors and $NVDA computer https://t.co/ZuyyfXnIbc,0,-1,0.0,-0.9969645142555237
2022-02-04,MoneyMindTweets,"Week Ending Feb 4 22' 📌
Swing Alert Recap (https://t.co/Dp6lXcBLR8)

$PYPL Straddle
Put Leg: +454%

$F Straddle
Put Leg: +206%

$NIO P 
Swing: +31%

3/3 Alerts Profited at Exit Notification 🚨

Have a great weekend everyone. https://t.co/tI1qMRwBXO",0,-1,0.0,-0.9885972142219543
2022-02-04,NoriegaKhan," #NIO 60,000 ET5 NIO units were ordered in 5 days - #ET5 $NIO https://t.co/P5EaWjiy8w",0,-1,0.0,-0.9971635937690735
2022-02-04,DennisPan20181," 60,000 ET5 NIO units were ordered in 5 days - WireFan - #Nio #EV #ElectricVehicles #ET5 #China #innovation #startups #Suppl…",0,-1,0.0,-0.9642594456672668
2022-02-04,Rask11300725," 60,000 ET5 $NIO units were ordered in 5 days! That’s huge! Again, in 5 days!! Wow! https://t.co/XZd8XZbXXg",1,0,0.9949640035629272,0.0
2022-02-04,ugsupport256, My friend  kiki? Why are you deleting your tweets? Oti NRM nio nio! Write it again if you're a man!,0,-1,0.0,-0.9990863800048828
2022-02-04,Productier1," This is the biggest factor separating successful people from everyone else. 

Have a great weekend everyone!

#investing…",1,0,0.9991377592086792,0.0
2022-02-04,RobMcCarthyJr,"This is the biggest factor separating successful people from everyone else. 

Have a great weekend everyone!

#investing #crypto #stockmarket #success #startup #cryptotwitter $tsla $bb $aapl $ge $nakd $edu $pltr $pfe $nio https://t.co/CGxt5gS2o9",1,0,0.9933077096939087,0.0
2022-02-04,day_today222,$NIO big buy AH💥💥💥 📶 https://t.co/CTzQrTFSEf,0,-1,0.0,-0.9948983788490295
2022-02-04,INS0LINTSPAWN," $CFVI should be the same price as DWAC.

$PLTR $DWAC $NIO $NVDA $TWTR $AMC $GME $SNAP $FB",0,-1,0.0,-0.998481810092926
2022-02-04,totalinvestor1,$SNAP $F $FB $AMD $ANY $AAPL $BAC $T $SOFI $PINS $NIO $NVDA $MSFT Top #stocks with biggest daily #volume #stockmarket #investing https://t.co/PuzooL7FM2,0,-1,0.0,-0.9938767552375793
2022-02-04,davidmoadel,How to Invest in the Metaverse Now - my article for  https://t.co/fNYaiDtOEw $FB $MTTR $QCOM $MSFT $SPY $QQQ $DIA $DJIA #stockmarket #investing #finance #stocks $AAPL $TSLA $AMZN $INTC $NFLX $AMC $NIO $GME #meta #metaverse #metaversenft #nft #nfts $GOOG $GOOGL,0,-1,0.0,-0.9967542290687561
2022-02-04,AMCAPE5," $CFVI should be the same price as DWAC.

$PLTR $DWAC $NIO $NVDA $TWTR $AMC $GME $SNAP $FB",0,-1,0.0,-0.998481810092926
2022-02-04,davidmoadel,Carnival Stock Should Easily Cruise Back to $30 - my article for  https://t.co/E1vKjza6Yw $CCL $RCL $NCLH $SPY $QQQ $DIA $DJIA #stockmarket #investing #finance #stocks $AAPL $TSLA $AMZN $INTC $NFLX $AMC $NIO $GME,0,-1,0.0,-0.9982494115829468
2022-02-04,wantacoro," Did you hear? #NIOEP9 is now available in the global game, #ForzaHorizon5! https://t.co/0wKpu1c9ET",0,-1,0.0,-0.9920346140861511
2022-02-04,JustEatBarbecue," Count of mentions for the tickers in last 1 hr

1. $FB: 605 (110)
2. $TSLA: 363 (-52)
3. $AMZN: 360 (-85)
4. $AMC: 294 (…",0,-1,0.0,-0.9947289824485779
2022-02-04,yudhi_h_utama," Count of mentions for the tickers in last 1 hr

1. $FB: 605 (110)
2. $TSLA: 363 (-52)
3. $AMZN: 360 (-85)
4. $AMC: 294 (…",0,-1,0.0,-0.9947289824485779
2022-02-04,KFrounchi,"$NIO I'm back in!
3.50 share last time I was long! ✨",0,-1,0.0,-0.9841108322143555
2022-02-04,4321ratsllam,$NIO the time is coming for these SOBs. 📊 https://t.co/vvtFfFd3du,0,-1,0.0,-0.9974760413169861
2022-02-04,Kilsally," WATCH: NIO Minister  visited  yesterday to discuss levelling up in action, with the Armagh, Banbridge…",1,0,0.9685741662979126,0.0
2022-02-04,DoNotBlowUp,"-  #1 $NIO went pretty heavy took some off right way. 
- #2 $SNAP patience &amp; good read always Pay.
- #3 $ANY working on clear out play -
- #4 $SOFI was too patient with covers -
- Solid Day :)
$LCID $AMC $SPY $MARA $DWAC $PTON https://t.co/cXe2X5K1VX",0,-1,0.0,-0.9948727488517761
2022-02-04,Rafgeekk,"$NIO lesson of the day, hold mutha fuxking long shares or leaps 2024. In other words, invest long term if you can't afford to lose your hard earned money. ➡ https://t.co/bLoYGixuPA",0,-1,0.0,-0.9946894645690918
2022-02-04,GoDodgers2019," Nearly 6,000 Tesla Model 3 and Model Y are ready for export in Shanghai. 
$TSLA $NIO https://t.co/J24TUaZxBM",0,-1,0.0,-0.9830943942070007
2022-02-04,DiceCritic,"$NIO incredible,  they're ok with 24, killing puts and calls, what a game they played on retail 😘 https://t.co/7nNta2pzK7",1,0,0.9991517066955566,0.0
2022-02-04,Gauravdante,$NIO Still very cheap.... If you're waiting to get in lower don't know what to tell you. 👁,0,-1,0.0,-0.9997240900993347
2022-02-04,dillonstaffrd, This year $NIO will deliver more than 200.000 cars. Mark my words!  end of the year!,1,0,0.9984191656112671,0.0
2022-02-04,justano23327712,$NIO i thiught bears said Friday it would drop? 🆙,0,-1,0.0,-0.9963605999946594
2022-02-04,DefinitionBot,"Count of mentions for the tickers in last 1 hr

1. $AMZN: 302 (-65)
2. $FB: 244 (-86)
3. $AMC: 225 (-92)
4. $TSLA: 198 (-137)
5. $AAPL: 109 (-53)
6. $MSFT: 54 (-7)
7. $NIO: 54 (11)
8. $NVDA: 50 (-38)

Top speaker:  🚀 $FB",0,-1,0.0,-0.9934990406036377
2022-02-04,CovidNoGood," I am certain that they are trying to kneecap NIO, trying to slow NIO down.  But that is all they can do.",0,-1,0.0,-0.9950651526451111
2022-02-04,NetherlandsNio," Did you hear? #NIOEP9 is now available in the global game, #ForzaHorizon5! https://t.co/0wKpu1c9ET",0,-1,0.0,-0.9920346140861511
2022-02-04,enei2gy," #NewToForza is Chinese automaker NIO with their fully electric-powered 2016 NIO EP9.

Not road legal? No problem. The ope…",1,0,0.8008132576942444,0.0
2022-02-04,Dean_Westerman,"Tesla's Elon Musk Has a Dire Warning for Nio, Rivian, and Lucid https://t.co/vRBA1m98ZW",0,-1,0.0,-0.9909018278121948
2022-02-04,TradeWithAlerts,"Nice print for $NIO Size: 725721 Price: 23.96 Amount: $17,388,275.16 Time: 1710
See more: https://t.co/ZlDHVjZXl8
Join https://t.co/JWvlYbvmfL to get REAL TIME prints.
Runners 📈: https://t.co/VC1LdPYLBp
Losers 📉: https://t.co/9MWV4TYQ9o
Gappers 🪜: https://t.co/bHQKF2dERV",0,-1,0.0,-0.9940949082374573
2022-02-04,NetherlandsNio," $NIO short interest is $1.10B
47.65M shares shorted
3.56 % SI% of Float
3.44 % S3 SI% Float
0.30 % fee
Shares shorted down -630…",0,-1,0.0,-0.9970762729644775
2022-02-04,Pi314159265351,"  We did hear from NIO, XPEV, LI, TSLA and other automakers of their Q4 2021 sales numbers just days after quarter closed. Here we are 5+ weeks and nada from LCID. 🤷‍♂️",0,-1,0.0,-0.9942477941513062
2022-02-04,UBCSE_IR,$NIO I forgot to mention on monday of course get your ass ready-made ✔,0,-1,0.0,-0.9968254566192627
2022-02-04,Salehdz88," $NIO short interest is $1.10B
47.65M shares shorted
3.56 % SI% of Float
3.44 % S3 SI% Float
0.30 % fee
Shares shorted down -630…",0,-1,0.0,-0.9970762729644775
2022-02-04,tochetanwadhwa," Count of mentions for the tickers in last 1 hr

1. $FB: 495 (5)
2. $AMZN: 445 (0)
3. $TSLA: 415 (77)
4. $AMC: 203 (-133)…",0,-1,0.0,-0.9942333102226257
2022-02-04,morreene," Count of mentions for the tickers in last 1 hr

1. $FB: 495 (5)
2. $AMZN: 445 (0)
3. $TSLA: 415 (77)
4. $AMC: 203 (-133)…",0,-1,0.0,-0.9942333102226257
2022-02-04,LeetsGmbH," $NIO short interest is $1.10B
47.65M shares shorted
3.56 % SI% of Float
3.44 % S3 SI% Float
0.30 % fee
Shares shorted down -630…",0,-1,0.0,-0.9970762729644775
2022-02-04,ihors3,"$NIO short interest is $1.10B
47.65M shares shorted
3.56 % SI% of Float
3.44 % S3 SI% Float
0.30 % fee
Shares shorted down -630K shs, worth $15M, -1.30 %, over the last week.
Shorts up +$366M in 2022 mark-to-market profits; 
including -$39M on today's +3.46 % move. https://t.co/xFGx6Tov48",0,-1,0.0,-0.9956444501876831
2022-02-04,ajosephb,   did you seriously not know about $NIO battery swaps? 😳,0,-1,0.0,-0.9967681169509888
2022-02-04,A_Nigohosian,$NIO ends the week up 14.64%! Long and Strong🚀  https://t.co/N1hqcIVbCU,0,-1,0.0,-0.9984453320503235
2022-02-04,UdayPat35081655," Nearly 6,000 Tesla Model 3 and Model Y are ready for export in Shanghai. 
$TSLA $NIO https://t.co/J24TUaZxBM",0,-1,0.0,-0.9830943942070007
2022-02-04,BuytheDipKip,"Lots of good looking inside weeks for next week.  Here are some of the ones I'm watching)
$TSLA $LCID $NIO $XPEV $GME $PTON $WYNN $M $PFE $CSCO $CMCSA $INTC $T $SOFI $RBLX $ATVI",0,-1,0.0,-0.9525383710861206
2022-02-04,NIOSwitzerland," NIO House Shanghai Baoyang POWERLONG officially opened!

This is the largest NIO House in Shanghai! The latest NIO Intelligent…",1,0,0.999717652797699,0.0
2022-02-04,CovidNoGood,   lol. Import? BTW… did you guys watch Mr. P recent video? He said a viewer asked him to help import a NIO. Dude lives in Africa 😂,0,-1,0.0,-0.9967915415763855
2022-02-04,get_blow,"This year: 
$NIO is down -30.9% 
$PINS is down -32.7% 
$PLTR is down -32.8% 
$T is down -1.5% 
$ZNGA is up 38.5% https://t.co/pE3juaLmIE",0,-1,0.0,-0.9991088509559631
2022-02-04,AlexUga02284525, Depends on the brand NIO or Tesla…,0,-1,0.0,-0.9754689931869507
2022-02-04,jujuba1eth, How could the #NIOET7 premiere the outstanding Certified Drag Coefficient of 0.208? NIO's Associate Director of Performance…,0,-1,0.0,-0.9984127283096313
2022-02-04,jujuba1eth," NIO delivered 9,652 vehicles in January 2022, an increase of 33.6% YoY. The deliveries consisted of 1,531 ES8s, 5,247 ES6s,…",0,-1,0.0,-0.708522379398346
2022-02-04,jujuba1eth," #NIOES8 brings the future of comfort with improved ingress and egress, intelligent air purification system and up to 1,900L…",1,0,0.9990054965019226,0.0
2022-02-04,iButtSniffer,"    And this is the typical investor of NIO, XPEV, LCID, and every other EV not named Tesla. There's no analysis of the company's financials. The only thing they have is that TSLA is worth $1 trillion, so every other EV company should be worth that much.",0,-1,0.0,-0.9991959929466248
2022-02-04,_MarketWolf_,$NIO NEXT! https://t.co/jqYxLuVgw4,0,-1,0.0,-0.9952129125595093
2022-02-04,DavidSt01700966, I'm sure $nio is a target for SHF one as you said to get money back 2020 and it is a popular retail stock.,1,0,0.9934957027435303,0.0
2022-02-04,NIOSwitzerland," $NIO ES8 🇳🇴 

Well done! Amazing! https://t.co/a3xzupZOLG",1,0,0.9994520545005798,0.0
2022-02-04,Gambiste1," $NVDA Breakout ready!!!! It was $250+ last week... Earnings in 10 days... Get ready for a nice blast off...

$GOOG $AMD $TSLA $…",0,-1,0.0,-0.7038670182228088
2022-02-04,powerinvestor77," Nearly 6,000 Tesla Model 3 and Model Y are ready for export in Shanghai. 
$TSLA $NIO https://t.co/J24TUaZxBM",0,-1,0.0,-0.9830943942070007
2022-02-04,stewdomer,Check out my #NIO analysis on : https://t.co/tOBNCxU2ow,0,-1,0.0,-0.975422739982605
2022-02-04,aakankshashast1,"Started a new option challenge. Week 1 went well. Got lucky on my QQQ puts, second largest winner was $AFRM calls. Biggest loser: $DOW puts. Day traded $NIO and $PYPL calls. Details in the screenshot. ️ https://t.co/t1r1tslLw6",1,0,0.9524785280227661,0.0
2022-02-04,NIOSwitzerland,"Do you think that $NIO stock price are plumbed by the competitures? 🤔
Because they know that only $NIO will win THE END OF THE DAY.
- $NIO shorts SHF lost at least $2.66 billion in 2020 - The look for revenge
- Competiture that scared from $NIO - selling and shorting Resistance",0,-1,0.0,-0.9996318817138672
2022-02-04,iButtSniffer,"    Ok. So justify Nio’s valuation. What will their sales, ASP, EBIT be in 2030?",0,-1,0.0,-0.9488010406494141
2022-02-04,Lesthly4," This clip reminds me of his backshot photo of Belle in his IG.
Q: Idea of a perfect Valentine's date
Donny: Ideal Vdat…",1,0,0.9993040561676025,0.0
2022-02-04,AdmiralDock,"
uwu what happened?",0,-1,0.0,-0.996921181678772
2022-02-04,pctidatascience,$NIO lmao! Worse Chinese POS! ➡ https://t.co/5BNhTX7ins,0,-1,0.0,-0.9996564388275146
2022-02-04,LatinMixMasters,"Estas Escuchando la #1 en REGAETTON Now playing on LMM REGGAETON RADIO: Te Bote by Nio Garcia,Darell,Casper Magico! Tune in now: 
Android App https://t.co/czmKU8Q1sh
Iphone App
https://t.co/TjWioRhPAq",0,-1,0.0,-0.9815386533737183
2022-02-04,AisharyaG,$NIO bought today wish me luck glta ️,1,0,0.6931405663490295,0.0
2022-02-04,CarlPHI22278711, $NIO finishes up 3.63% to $23.97,0,-1,0.0,-0.9823803901672363
2022-02-04,DrARS77, $NIO has that problem fixed bruh,0,-1,0.0,-0.9983839988708496
2022-02-04,TheSpecialDear," Nio!

*Angela rushed over to him and kneeled down next to him.*",1,0,0.9619152545928955,0.0
2022-02-04,MaxLechner2,$NIO the battle is still on 💫,0,-1,0.0,-0.9800717830657959
2022-02-04,Jazz_Cruiser,"At this point in time it is impossible to buy The NIO EP9 in #ForzaHorizon5 because much like the #PS5 it is a myth right now...where as a PS5 is an entire state of the art console featuring the #UnrealEngine5 tech demo, in the game the NIO EP 9 is a bunch of pixels🙏🎧🚗",0,-1,0.0,-0.9985978007316589
2022-02-04,TraderMastro," $NIO $TSLA $RIVN $XPEV

Which company is most undervalued at the moment?",0,-1,0.0,-0.9985295534133911
2022-02-04,peregreine," $NIO swaps batteries in 5 minutes, something Elon Musk promised a decade or more ago, but could never master. Today, you buy a $NIO, no battery in the car, and decide what power and range you want. Monthly subscription pays for the quick swaps. https://t.co/UqOIwcTL8t",0,-1,0.0,-0.9984014630317688
2022-02-04,RegalMill388," $NIO wants a word with you. 

https://t.co/UcmWDlp402",0,-1,0.0,-0.9669385552406311
2022-02-04,Kurt_Rockets, It shows NIO is gold... 🤫,1,0,0.9978345036506653,0.0
2022-02-04,Javier88705024, for all $NIO Investors ... 🚀🚀🚀🚀🚀 https://t.co/JcQC96Q4DM,0,-1,0.0,-0.984836995601654
2022-02-04,NetherlandsNio,"$NIO $TSLA $RIVN $XPEV

Which company is most undervalued at the moment?",0,-1,0.0,-0.9985295534133911
2022-02-04,iButtSniffer,    Lol. Just own up to it. The only reason why you think nio is a good investment is because you’re comparing it to TSLA. That’s the wrong way of investing. Each company should be evaluated on its own merits.,0,-1,0.0,-0.9989814162254333
2022-02-04,Javier88705024, $NIO up 14% overall this week. I’ll take it! Everyone have a great weekend. It’s Pinot Grigio time.,1,0,0.9998136162757874,0.0
2022-02-04,kvn_pI," #NewToForza is Chinese automaker NIO with their fully electric-powered 2016 NIO EP9.

Not road legal? No problem. The ope…",1,0,0.8008132576942444,0.0
2022-02-04,antonsterenborg," Nearly 6,000 Tesla Model 3 and Model Y are ready for export in Shanghai. 
$TSLA $NIO https://t.co/J24TUaZxBM",0,-1,0.0,-0.9830943942070007
2022-02-04,m_sai_harsh," Count of mentions for the tickers in last 1 hr

1. $FB: 550 (35)
2. $AMZN: 458 (-225)
3. $TSLA: 295 (-99)
4. $AMC: 273 (…",0,-1,0.0,-0.9942219853401184
2022-02-04,RecksterC,"$SPX it’s 5x💯SP 500 Index🍎

Unemployment rate: 4%

Record 7.8 million full-time workers called in sick during January.

#FibonacciRetracement

$AAPL $JPM $FB $ABT $MU $MRNA $AMD $TSLA $VXX $NIO $GME $AMC $UAL $NCLH $XOM $COIN $SPX $ACB $RIOT $BTC $ETH",0,-1,0.0,-0.9983271956443787
2022-02-04,Stockinfo14,  Do yourself a favour  and watch this     https://t.co/W9bxdQxP0b  $NIO,0,-1,0.0,-0.9422419667243958
2022-02-04,AlphaTalkStocks, $NIO has entered the chat,0,-1,0.0,-0.973712682723999
2022-02-04,Harmbrit,"$WISH $5.80+ 🎯 ( couple days, weeks)
$NIO $80+  🎯(couple months)
$UWMC $10+ 🎯(couple months)
$MOGO $8+ (couple weeks, we need    a crypto recovery)
$DOGE $0.29+ (couple weeks) https://t.co/3uuBKSKwP4",0,-1,0.0,-0.9968020915985107
2022-02-04,AmericaFirstImm,"                              I asked you where did these folks asked to smash Buddha idols or any idols, you return with nonsensical words. Please give evidence.",0,-1,0.0,-0.9825887680053711
2022-02-04,andre_arag, Buy a $nio and the answer is easy.,0,-1,0.0,-0.935642421245575
2022-02-04,SLI_Stocks, $NIO battery swap is one of my favorite concepts for evs,1,0,0.9723538160324097,0.0
2022-02-04,theshivk, or you get a NIO and do a Battery Swap.  Super cool.,1,0,0.996704638004303,0.0
2022-02-04,FASTNFINANCE, That’s the question that’s going to make $NIO a big market holder of EVs,0,-1,0.0,-0.9963706731796265
2022-02-04,xvMiambuvTfy6uZ, $NIO up 14% overall this week. I’ll take it! Everyone have a great weekend. It’s Pinot Grigio time.,1,0,0.9998136162757874,0.0
2022-02-04,Lisaa_Moo,"#Stocks #Investment #Investing #trading 

Today's performance of the most mentioned stocks/indexes in Twitter:

$AMZN  $BAC  $NIO  $TSLA  $AMC  $GME  $MSFT  $QQQ  $NFLX  $SPY  $AAPL  $FB  $AAL  $T  $F https://t.co/ln62mmAnBR",0,-1,0.0,-0.984449565410614
2022-02-04,Stockinfo14, Quite easily if you’ve got a $NIO,1,0,0.7642743587493896,0.0
2022-02-04,ZoZoRemRem, Curious on NIO'S. 👍,1,0,0.9958171248435974,0.0
2022-02-04,ELBLOKERADIO,#NowPlaying Omy De Oro Ft. Jay Wheeler Nio Garcia - Mood (Remix) En https://t.co/OhxjVeGSmZ #elblokeradio,0,-1,0.0,-0.9843829274177551
2022-02-04,pj_privatequity," $NIO ES8 🇳🇴 

Well done! Amazing! https://t.co/a3xzupZOLG",1,0,0.9994520545005798,0.0
2022-02-04,DCDOWORK,$NIO up 14% overall this week. I’ll take it! Everyone have a great weekend. It’s Pinot Grigio time.,1,0,0.9998136162757874,0.0
2022-02-04,GoDodgers2019, #FSR #RIVN #TSLA #FSR #AAPL #MSFT #XPEV #NIO #AMZN $F #CHPT #QS #SQ #PLUG #TM #EV #crudeoil #ElectricVehicles #AMC #AMCSque…,0,-1,0.0,-0.9920611381530762
2022-02-04,DJHERMANPR,"Estas Escuchando la que Tiene Power Hits y Mas Now playing on DJ HERMAN RADIO: Remix by Nio Garcia, Bryant Myers, Lenny Tavárez, Miky Woodz, Jay Wheeler - Nocturna! Tune in now. 
🚨Sigueme en Instagram https://t.co/rHO2PauFzU 🚨",0,-1,0.0,-0.9819611310958862
2022-02-04,pj_privatequity," 60,000 ET5 $NIO units were ordered in 5 days! That’s huge! Again, in 5 days!! Wow! https://t.co/XZd8XZbXXg",1,0,0.9949640035629272,0.0
2022-02-04,cdrcrypto69," Did you hear? #NIOEP9 is now available in the global game, #ForzaHorizon5! https://t.co/0wKpu1c9ET",0,-1,0.0,-0.9920346140861511
2022-02-04,kesheriyaji, Can you share NIO and SHOP chart on weekly blog please,1,0,0.9526046514511108,0.0
2022-02-04,MaeddinONE,#NIO $NIO #UXIN $UXIN Over and above it was a good &amp; positive week! Happy and relaxed weekend to y’all!,1,0,0.9998137354850769,0.0
2022-02-04,Schaffi8,"#NIO is the chinese #TSLA

Hold &amp; Buy🥰🚀",0,-1,0.0,-0.9777451157569885
2022-02-04,dlantrades,"Good gains today. Great week. For today I day traded shares in $SOFI, $F, $BKKT, $FB, $NIO, $NFLX, $PLTR, $NKLA, $FUBO, $TWTR. Remember take small losses. Shoot for big gains.",1,0,0.9772987961769104,0.0
2022-02-04,vkbandari,"$NIO at this pace, we are looking for a couple of years just to achieve our average, unless citadel dump their short positions ➡",0,-1,0.0,-0.9993410706520081
2022-02-04,NIOSwitzerland,and the winner by Vol is..... $NIO wtf https://t.co/qEVlaDlTY4,0,-1,0.0,-0.9942668080329895
2022-02-04,ancient_trades,"Sheeeittt turned the old little account up 103% today lol. 
$nio $24c .11-&gt;.44(400%)
$mara $23.5c .22-&gt;.45(100%
$afrm $46c .11-&gt;.65 (600%) https://t.co/hLpisG2K1H",0,-1,0.0,-0.9960536956787109
2022-02-04,CovidWarrior19,"                               You are the one who appropriated Mahatma Buddha and assimilated him into foreign cultures.

He was one of us, one among the many.",1,0,0.9886313080787659,0.0
2022-02-04,Mike65462413,for all $NIO Investors ... 🚀🚀🚀🚀🚀 https://t.co/JcQC96Q4DM,0,-1,0.0,-0.984836995601654
2022-02-04,10Walter01,"#FSR #RIVN #TSLA #FSR #AAPL #MSFT #XPEV #NIO #AMZN $F #CHPT #QS #SQ #PLUG #TM #EV #crudeoil #ElectricVehicles #AMC #AMCSqueeze
#doge #dogecoin #Robinhood #bitcoin #Ethereum #XRP

#LUCID #LCID $LCID  will be unstoppable this year 💥🚀

https://t.co/GQJcmbvzJU",0,-1,0.0,-0.9886407852172852
2022-02-04,lifewpenelope," $NIO - Happy Holidays Everyone 🎅🎄 
#NIO #BlueSkyComing #Nomi https://t.co/knDE6qGyO6",0,-1,0.0,-0.9854364991188049
2022-02-04,tonny_ata, My friend  kiki? Why are you deleting your tweets? Oti NRM nio nio! Write it again if you're a man!,0,-1,0.0,-0.9990863800048828
2022-02-04,gmohjoke,       I no wan make my children ugly nio,1,0,0.9842551946640015,0.0
2022-02-04,10Walter01,"#FSR #RIVN #TSLA #FSR #AAPL #MSFT #XPEV #NIO #AMZN $F #CHPT #QS #SQ #PLUG #TM #EV #crudeoil #ElectricVehicles #AMC #AMCSqueeze
#doge #dogecoin #Robinhood #bitcoin #Ethereum #XRP

#LUCID #LCID $LCID  will be unstoppable this year. 💥

https://t.co/dk1A02Uikp",0,-1,0.0,-0.984104573726654
2022-02-04,lifewpenelope," Nios cater to a wealthy Chinese clientele. The ES8, Nio’s luxury SUV, goes from 0 to 60 mph in just over 4 seconds and comes…",1,0,0.9877342581748962,0.0
2022-02-04,baby_bhrams,"bby boi nio , need ka chat https://t.co/xNaYYKMPHf",0,-1,0.0,-0.9957238435745239
2022-02-04,TraderMarcoCost,$NIO finishes up 3.63% to $23.97,0,-1,0.0,-0.9823803901672363
2022-02-04,taxonomy_01,$NIO when NIO hits $80 I'm gonna invite the bulls to my mountain cabin for a party. 😄,0,-1,0.0,-0.9749070405960083
2022-02-04,Aibinuomo_,      I no wan make my children ugly nio,1,0,0.9842551946640015,0.0
2022-02-04,lifewpenelope," “NOMI is here.” With our latest NIO OS update, the overseas version of #NOMI now can communicate with our users in English.…",1,0,0.9835764765739441,0.0
2022-02-04,helmdallr," Did you hear? #NIOEP9 is now available in the global game, #ForzaHorizon5! https://t.co/0wKpu1c9ET",0,-1,0.0,-0.9920346140861511
